Direccion,lat,lon,Unnamed: 0
"Francisco De Aguirre/vespucio Norte, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1143
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1144
"Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1145
"Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1146
"Vitacura, RM (Metropolitana)",-33.3905211,-70.5724124,1147
"Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1148
"Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1149
"Vitacura / Alonso De Córdova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1150
"Avenida Presidente Kennedy 5400 - 5700, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4003675,-70.5775989,1151
"Avenida Kennedy 5570, Pío XI, Vitacura, RM (Metropolitana)",-33.4072236,-70.5974665,1152
"Av. Pdte. Kennedy Lateral 5366, 7630326 Vitacura, Región Metropolitana, Chile, Pío XI, Vitacura, RM (Metropolitana)",-33.4004498,-70.5785604,1153
"Tabancura, Vitacura, RM (Metropolitana)",-33.3802793,-70.5371426,1154
"Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1155
"Kenedy Lateral Con Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1156
"Av. Pdte. Kennedy Lateral 5366, 7630326 Vitacura, Región Metropolitana, Chile, Pío XI, Vitacura, RM (Metropolitana)",-33.4004498,-70.5785604,1157
"Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1158
"Tabancura, 0, Tabancura, Vitacura, RM (Metropolitana)",-33.3802793,-70.5371426,1159
"Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1160
"Las Hualtatas, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3932717,-70.5691077,1161
"Geronimo De Alderete, Vitacura, RM (Metropolitana)",-33.3943599,-70.5617697,1162
"Nueva Costanera / Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1163
"Av Presidente Kennedy 5600, Vitacura, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3991465,-70.5757297,1164
"Monseñor Escrivá De Balaguer 5700 - 6000, Vitacura, Chile, Borde Río - Casa Piedra, Vitacura, RM (Metropolitana)",-33.3834268,-70.5861268,1165
"Avenida Presidente Kennedy 6600 - 6900, Vitacura, Chile, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.395409,-70.5646009,1166
"Vitacura / Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1167
"Avenida Kennedy 5600, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3991465,-70.5757297,1168
"Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1169
"Vitacura, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1170
"Vitacura / Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1171
"Kennedy G. Alderete, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3943599,-70.5617697,1172
"La Llavería, Vitacura, RM (Metropolitana)",-33.3816477,-70.543546,1173
"Avenida Kennedy / Geronimo De Alderete, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3943599,-70.5617697,1174
"Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1175
"Av. Presidente Kennedy Con Gerónimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1176
"Vitacura / Alonso De Córdova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1177
"Kennedy/ Geronimo De Alderete, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3943599,-70.5617697,1178
"Avenida Presidente Kennedy 9600 - 9900, La Llavería, Vitacura, RM (Metropolitana)",-33.386475,-70.5409213,1179
"Casa Remodelada Para Oficina En Venta, Vitacura, Borde Río - Casa Piedra, Vitacura, RM (Metropolitana)",-33.3816693,-70.5791779,1180
"Vitacura / Alonso De Córdova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1181
"Avenida Presidente Kennedy 6800, Vitacura, Chile, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3946361,-70.5636148,1182
"Av. Pdte. Kennedy 7200 - 7500, Vitacura, Chile, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1183
"Avenida Presidente Kennedy/ Gerónimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1184
"Los Abedules / Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4064024,-70.5997911,1185
"Oficina 192 M2 / Av. Vitacura / Luis Pasteur, Jardín Del Este, Vitacura, RM (Metropolitana)",-33.3972903,-70.5836282,1186
"Avenida Presidente Kennedy 5400 - 5700, Vitacura, Chile, Pío XI, Vitacura, RM (Metropolitana)",-33.4003675,-70.5775989,1187
"Geronimo Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1188
"Avenida Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1189
"Los Cobres De Vitacura, Juan XXIII, Vitacura, RM (Metropolitana)",-33.3880487,-70.567898,1190
"Sector Mall Parque Arauco, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1191
"Alonso De Monroy, 1 - 300, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4022225,-70.5974522,1192
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1193
"Santa Maria De Manquehue / Club Planeadores, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.3800804,-70.5803707,1194
"Nueva Costanera, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1195
"Avenida Vitacura 3300 - 3600, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4064971,-70.5991477,1196
"Padre Hurtado Norte / Lo Beltran, Estadio Croata, Vitacura, RM (Metropolitana)",-33.385586,-70.5564361,1197
"25 M2 | Av. Vitacura | Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1198
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1199
"Sector Mall Parque Arauco, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1200
"Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1201
"Avenida Vitacura 3300 - 3600, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4064971,-70.5991477,1202
"Sector Mall Parque Arauco, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1203
"Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1204
"Sector Mall Parque Arauco, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1205
"Las Hualtatas, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3932717,-70.5691077,1206
"Sector Mall Parque Arauco, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1207
"Av. Alonso De Córdova 4200 - 4500, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1208
"Kennedy/ Geronimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1209
"Avenida Manquehue Norte 1500 - 1800, Vitacura, Chile, Juan XXIII, Vitacura, RM (Metropolitana)",-33.3926148,-70.5724989,1210
"Gerónimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1211
"Padre Hurtado / Las Tranqueras, La Llavería, Vitacura, RM (Metropolitana)",-33.3789591,-70.555654,1212
"Kennedy Lateral/luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1213
"Avenida Presidente Kennedy 5700 - 6000, Vitacura, Chile, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3986676,-70.5744938,1214
"Avenida Presidente Kennedy 6800, Vitacura, Chile, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3946361,-70.5636148,1215
"Av. Vitacura / Francisco De Aguirre, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1216
"Avenida Presidente Kennedy, Vitacura, Las Condes, Chile, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1217
"Alonso De Cordoba, 1, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1218
"Avenida Kennedy Lateral Oriente, 7440, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1219
"Tour Virtual // Estacionamiento, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1220
"Las Hualtatas 6000 - 6300, Vitacura, Chile, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3947032,-70.5727948,1221
"Santa María De Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1222
"San José Maria Escriba De Balaguer 13000, Vitacura, RM (Metropolitana)",-33.3680717,-70.5114461,1223
"Avenida Presidente Kennedy 7440, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3927066,-70.5578769,1224
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1225
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1226
"Bartolome De Las Casas / Vitacura, Jardín Del Este, Vitacura, RM (Metropolitana)",-33.3939429,-70.5883283,1227
"Santa María De Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1228
"Agua De Palo Con Santa Maria, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.3739405,-70.5839524,1229
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1230
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1231
"Sta. María 5700 - 6000, Vitacura, Región Metropolitana, Chile, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.38075,-70.5878,1232
"Santa María De Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1233
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1234
"Avenida Vitacura 3300 - 3600, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4064971,-70.5991477,1235
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1236
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1237
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1238
"Santa María De Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1239
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1240
"Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1241
"Avenida Kennedy, 1 - 300, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1242
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1243
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1244
"Venta Oficina Habilitada 225 M2 I Vitacura, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1245
"Lateral Kennedy/ Gerónimo De Alderete, Vitacura, RM (Metropolitana)",-33.3943599,-70.5617697,1246
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1247
"Casa Costanera/ Alonso De Cordova, Vitacura, RM (Metropolitana)",-33.3987084,-70.598512,1248
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1249
"Vitacura Alonso De Córdova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1250
"Santa María De Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1251
"Santa María De Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1252
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1253
"Vitacura, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1254
"Sector Rodrigo De Quiroga / Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4040425,-70.59792,1255
"Venta Placa Comercial I Av. Vitacura - Club Manquehue, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3905211,-70.5724124,1256
"Nueva Costanera, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1257
"Vitacura, Vitacura, RM (Metropolitana)",-33.3905211,-70.5724124,1258
"Gerónimo De Alderete Con Av Kennedy Lateral, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3943599,-70.5617697,1259
"Pueblo Del Ingles, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3910618,-70.5718879,1260
"Kennedy Interior 5151, Vitacura, Región Metropolitana, Chile, Pío XI, Vitacura, RM (Metropolitana)",-33.3999174,-70.5770901,1261
"Avda Kennedy - Geronimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3905211,-70.5724124,1262
"Av. Presidente Kennedy - Luis Carrerra, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1263
"Avenida Kennedy, 1 - 300, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1264
"Av. Vitacura, 3300 - 3600, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4064971,-70.5991477,1265
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1266
"Vespucio - Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1267
"Av. Kennedy Esquina Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1268
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1269
"Santa María - Santa María Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",-33.371666,-70.5778,1270
"Nueva Costanera 3900 - 4200, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986773,-70.5982234,1271
"Juan XXIII, Vitacura, RM (Metropolitana)",-33.3848383,-70.5701419,1272
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1273
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1274
"Avenida Kennedy, 1 - 300, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1275
"Amplia Oficina En Av Presidente Kennedy, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1276
"Sector Las Hualtatas / Manquehue Norte, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1277
"Oficina Habilitada I Kennedy, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1278
"Venta Oficina Habilitada I Kennedy, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1279
"Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1280
"Luis Pasteur I Oficina Habilitada, Pío XI, Vitacura, RM (Metropolitana)",-33.3967645,-70.582434,1281
"Kennedy Lateral Con Luis Carrera, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1282
"Vitacura, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1283
"Luis Pasteur I Oficina Habilitada, Pío XI, Vitacura, RM (Metropolitana)",-33.3967645,-70.582434,1284
"Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1285
"Arturo Ureta 1020, Vitacura, Chile, Pío XI, Vitacura, RM (Metropolitana)",-33.402137,-70.5826799,1286
"Tabancura, Tabancura, Vitacura, RM (Metropolitana)",-33.3802793,-70.5371426,1287
"Av Kennedy Lateral / Geronimo Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1288
"Alonso De Monroy 2400 - 2700, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4022125,-70.5951658,1289
"Avenida Presidente Kennedy 5400 - 5700, Vitacura, Chile, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.4003675,-70.5775989,1290
"Pueblo Del Inglés, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3910618,-70.5718879,1291
"Oficina En Vitacura En Venta | 50m2 | 2 Privados Mas Planta Libre | Walker And Partners, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1292
"Av Kennedy - Luis Carrera, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1293
"Av. Padre Hurtado Nte 2100 - 2400, Vitacura, Chile, Estadio Croata, Vitacura, RM (Metropolitana)",-33.3805911,-70.5535141,1294
"Avenida Nueva Costanera 3000 - 3300, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3908179,-70.5964379,1295
"Avenida Presidente Kennedy Lateral, Las Condes, Chile, Vitacura, RM (Metropolitana)",-33.3939604,-70.5605273,1296
"Avenida Vitacura,, Pío XI, Vitacura, RM (Metropolitana)",-33.3971525,-70.5829139,1297
"Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1298
"Kennedy 6800, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3946361,-70.5636148,1299
"Av Kennedy 5770, Las Condes, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1300
"Borde Rio, Borde Río - Casa Piedra, Vitacura, RM (Metropolitana)",-33.3816693,-70.5791779,1301
"Av. Pdte. Kennedy, Vitacura, Las Condes, Chile, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1302
"Las Hualtatas / Gerónimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3915841,-70.5630044,1303
"Juan XXIII, Vitacura, RM (Metropolitana)",-33.3848383,-70.5701419,1304
"Av Kennedy Caletera Norte, La Llavería, Vitacura, RM (Metropolitana)",-33.3969312,-70.568752,1305
"Presidente Kennedy / Cardenal Belarmino, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1306
"Avda Kennedy Con Geronimo De Alderete, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1307
"Avenida Presidente Kennedy 5400 - 5700, Vitacura, Chile, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.4003675,-70.5775989,1308
"Presidente Kennedy, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1309
"El Litre/ Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1310
"Av. Vitacura Con Vespucio, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1311
"Luis Carrera 1177, 7650726 Vitacura, Región Metropolitana, Chile, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3977408,-70.5762731,1312
"Av. Pdte. Kennedy 6600 - 6900, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.395409,-70.5646009,1313
"Presidente Kennedy, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1314
"Manquehue Norte, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",-33.3989907,-70.5645367,1315
"Av. Pdte. Kennedy 7200 - 7500, Vitacura, Chile, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1316
"Ave Kennedy / Luis Carrera, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.3939922,-70.5749635,1317
"Oportunidad De Venta Inmediata, Se Reciben Ofertas, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1318
"Vista Norte / Kennedy Lateral / Las Tranqueras, Vitacura, RM (Metropolitana)",-33.3920191,-70.5534864,1319
,,,1320
"Avenida Kennedy, Las Tranqueras, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1321
"Vitacura / Alonso De Córdova, 0, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.4069993,-70.5726393,1322
"Alonso De Córdova - El Litre, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1323
"Av. Nueva Costanera 4200 - 4500, Santiago, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3940636,-70.5971737,1324
"Aurelio Gonzalez / Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1325
"Av. Presidente Kennedy / Arturo Ureta, Pío XI, Vitacura, RM (Metropolitana)",-33.3993135,-70.5816271,1326
"San Damian, Tabancura, Vitacura, RM (Metropolitana)",-33.3795239,-70.5233214,1327
,,,1328
"Vitacura, Jardín Del Este, Vitacura, RM (Metropolitana)",-33.391476,-70.5831,1329
"Avenida Nueva Costanera, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3985533,-70.5977694,1330
"Habilitada / Las Tranqueras / Amplios Espacios Y Vistas, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3911813,-70.5535383,1331
"Avenida Presidente Kennedy 6800, Villa El Dorado, Vitacura, RM (Metropolitana)",-33.3946361,-70.5636148,1332
"Metro Manquehue, Estadio Manquehue, Vitacura, RM (Metropolitana)",-33.4086432,-70.5673317,1333
"Candelaria Goyenechea, Vitacura, Chile, Jardín Del Este, Vitacura, RM (Metropolitana)",-33.3931854,-70.5885574,1334
"Vitacura / Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)",-33.3986278,-70.6024804,1335
"Av. Pdte. Kennedy 5400 - 5700, Vitacura, Región Metropolitana, Chile, Pío XI, Vitacura, RM (Metropolitana)",-33.4003675,-70.5775989,1336
"Estadio Croata, Vitacura, RM (Metropolitana)",-33.385586,-70.5564361,1337
